6.519127944104380346e-01 1.226086845284044458e+01 1.871153040921929578e-01 6.366498117989871197e+00 8.545495505011231785e+01 -2.121892972817598491e+02 -9.463402020362333644e+01 9.250000000000000000e+02 1.000000000000000000e+00
1.146026751038051045e-01 1.117775891352097339e+01 2.628283792490250015e+00 7.486351958616142888e+00 1.121009628852979176e+02 -2.090392693210417292e+02 -7.433778668925177158e+01 1.100000000000000000e+02 1.000000000000000000e+00
4.270132216416360205e-01 1.133617261688692324e+01 2.354439417119714939e+00 7.340685067285859233e+00 1.087034177523636913e+02 -2.099724939127149810e+02 -7.718484995263972337e+01 1.110000000000000000e+02 1.000000000000000000e+00
6.603863084350266588e-01 9.741718510450866120e+00 5.007190519616816715e+00 8.248443321319181010e+00 1.353260968165074303e+02 -2.010012588876755331e+02 -5.324528671801040502e+01 1.120000000000000000e+02 1.000000000000000000e+00
1.007419721524713402e-01 1.053647390007934881e+01 3.796350164187099807e+00 7.925176195903621768e+00 1.231998085305469459e+02 -2.056730722900628052e+02 -6.407469673639832308e+01 1.130000000000000000e+02 1.000000000000000000e+00
3.667865219299588642e-01 1.240843533564857815e+01 -2.554868014565694345e-01 6.221115901031984308e+00 8.012229366044017809e+01 -2.118586137985707865e+02 -9.774348163721076332e+01 3.020000000000000000e+03 1.000000000000000000e+00
1.116574920737383320e-01 9.778733863624877287e+00 4.966054486689792213e+00 8.250721300849965800e+00 1.356051474000507255e+02 -2.010009974758290525e+02 -5.230866270288625941e+01 1.150000000000000000e+02 1.000000000000000000e+00
2.352242552239353912e-01 7.791197386806166136e+00 7.473499402819846260e+00 8.764615758872121631e+00 1.583711763661068517e+02 -1.862746001943818612e+02 -2.712952789286009647e+01 1.160000000000000000e+02 1.000000000000000000e+00
6.017979985563406409e-01 1.023168398152522762e+01 4.211814464862201568e+00 8.064903812244233805e+00 1.280652898693975317e+02 -2.044196906580731650e+02 -5.895719258043602196e+01 1.170000000000000000e+02 1.000000000000000000e+00
6.275951451327309583e-01 1.127526473113654149e+01 2.441244104339544752e+00 7.366932481419550705e+00 1.098647429399117641e+02 -2.098922508212186528e+02 -7.644343712393657597e+01 1.180000000000000000e+02 1.000000000000000000e+00
1.588799206522487906e-01 1.313828289987043973e+01 -2.529339233905679940e+00 4.840400583744741247e+00 5.341688563642244958e+01 -2.088127183170361434e+02 -1.141147988565407729e+02 1.190000000000000000e+02 1.000000000000000000e+00
6.857950869241693503e-01 1.289047811487643003e+01 -1.721569162610482762e+00 5.407368921834287079e+00 6.382234799210608855e+01 -2.106873412643851680e+02 -1.076688669266830090e+02 1.200000000000000000e+02 1.000000000000000000e+00
7.271616424740821039e-01 1.095950716328520969e+01 3.071371251201411745e+00 7.591087993872674744e+00 1.161372346490049097e+02 -2.083558501055894681e+02 -7.148022271003634387e+01 1.210000000000000000e+02 1.000000000000000000e+00
6.532958038277689727e-01 1.022052614598774056e+01 4.318667126119435373e+00 8.030439533824978326e+00 1.289446346048668488e+02 -2.036550502695094451e+02 -5.969559225053829010e+01 1.220000000000000000e+02 1.000000000000000000e+00
8.083909641056596929e-01 1.332230058116756766e+01 -3.563044638803199327e+00 4.297995843281224637e+00 3.952205060183716512e+01 -2.059490317368493493e+02 -1.199902959700987850e+02 1.230000000000000000e+02 1.000000000000000000e+00
6.650037894624261092e-01 1.066137865257524098e+01 3.543696705130351177e+00 7.748485164353663635e+00 1.211707082285318648e+02 -2.070910912837061915e+02 -6.733627053857897238e+01 1.240000000000000000e+02 1.000000000000000000e+00
1.042777523108810028e-01 1.149936996964589575e+01 2.009336404002472598e+00 7.127958517161359531e+00 1.054445307895947792e+02 -2.108867904626340248e+02 -8.091262978848598664e+01 1.250000000000000000e+02 1.000000000000000000e+00
5.765352073277919542e-01 1.369979544325404852e+01 -5.535051912634231464e+00 3.048584062935061123e+00 1.528209967796352942e+01 -1.965673166157508547e+02 -1.286809589514454899e+02 1.260000000000000000e+02 1.000000000000000000e+00
